,Date,_ADAUSDT_,_BNBUSDT_,_BTCUSDT_,_EOSUSDT_,_ETCUSDT_,_ETHUSDT_,_LINKUSDT_,_LTCUSDT_,_NEOUSDT_,_TRXUSDT_,_XLMUSDT_,_XRPUSDT_,_ZECUSDT_
571,2020-10-12 00:00:00,0.10945,30.6503,11528.25,2.6428,5.4483,386.51,11.418,50.58,17.983,0.02709,0.07761,0.25603,72.93
572,2020-10-13 00:00:00,0.10925,30.7256,11420.56,2.6383,5.3502,381.04,10.998,49.89,17.591,0.0268,0.07635,0.2565,70.07
573,2020-10-14 00:00:00,0.10703,30.838,11417.89,2.6065,5.3812,378.69,10.888,49.79,16.959,0.02676,0.07398,0.24906,68.75
574,2020-10-15 00:00:00,0.10666,31.3256,11505.12,2.5985,5.3321,377.64,10.752,49.53,17.24,0.02652,0.07408,0.24596,68.24
575,2020-10-16 00:00:00,0.10414,30.0516,11319.32,2.5362,5.1737,365.5,10.58,47.6,17.021,0.02572,0.07909,0.24011,62.59
576,2020-10-17 00:00:00,0.10598,30.2414,11360.2,2.5217,5.1938,368.32,10.616,46.93,17.191,0.02574,0.08152,0.24057,62.99
577,2020-10-18 00:00:00,0.10735,30.6593,11503.14,2.5459,5.2282,378.11,10.936,47.54,17.428,0.02594,0.07942,0.24221,64.42
578,2020-10-19 00:00:00,0.10859,29.9107,11751.47,2.5819,5.2086,379.3,10.92,47.99,17.569,0.02589,0.0852,0.24558,64.08
579,2020-10-20 00:00:00,0.10238,28.8227,11909.99,2.5264,5.0807,368.52,9.852,46.88,16.948,0.02592,0.08075,0.24322,57.85
580,2020-10-21 00:00:00,0.10589,29.7329,12780.96,2.6055,5.3379,390.38,10.78,52.98,18.332,0.02667,0.08358,0.25088,62.72
581,2020-10-22 00:00:00,0.11077,30.6396,12968.52,2.6693,5.612,413.98,11.948,54.35,18.653,0.02708,0.08552,0.25709,65.54
582,2020-10-23 00:00:00,0.10805,30.6377,12923.07,2.6395,5.482,409.11,12.156,55.42,18.136,0.02669,0.08368,0.25471,63.26
583,2020-10-24 00:00:00,0.10797,30.6639,13111.73,2.6597,5.529,412.14,12.691,59.23,18.312,0.02706,0.08561,0.2562,64.14
584,2020-10-25 00:00:00,0.10639,30.128,13028.83,2.7074,5.5585,405.86,12.148,58.84,17.865,0.02699,0.08304,0.25313,62.77
585,2020-10-26 00:00:00,0.10306,31.0467,13052.19,2.6291,5.435,392.52,11.701,56.82,17.084,0.02675,0.08104,0.2481,60.2
586,2020-10-27 00:00:00,0.10256,31.4826,13636.17,2.6739,5.4582,403.45,11.912,57.91,17.007,0.02701,0.08183,0.25273,61.2
587,2020-10-28 00:00:00,0.09869,30.3338,13266.4,2.6524,5.2714,388.23,11.434,55.77,15.87,0.02688,0.07832,0.2454,56.8
588,2020-10-29 00:00:00,0.09531,29.8702,13455.7,2.6387,5.4065,387.13,11.269,54.87,15.276,0.02655,0.0775,0.24239,56.87
589,2020-10-30 00:00:00,0.0933,28.4909,13560.1,2.5068,5.2584,382.49,11.091,54.01,14.788,0.0256,0.07669,0.23905,58.21
590,2020-10-31 00:00:00,0.093,28.5058,13791.0,2.528,5.2734,386.46,11.222,55.72,14.702,0.02576,0.07775,0.23968,58.16
591,2020-11-01 00:00:00,0.09827,28.5318,13761.5,2.5185,5.2434,396.67,11.57,55.6,14.941,0.02574,0.07861,0.23999,58.17
592,2020-11-02 00:00:00,0.09221,27.7983,13549.37,2.433,4.9961,383.02,10.779,53.8,15.215,0.02445,0.07557,0.23523,54.77
593,2020-11-03 00:00:00,0.09357,26.8638,14023.53,2.3655,4.8866,387.88,10.394,53.96,14.676,0.02442,0.07542,0.2396,53.2
594,2020-11-04 00:00:00,0.0955,26.96,14144.01,2.3506,4.8774,402.49,10.469,54.67,14.049,0.0242,0.07456,0.23758,54.09
595,2020-11-05 00:00:00,0.09752,27.6875,15590.02,2.4464,5.0979,416.69,10.971,58.95,14.401,0.02493,0.08039,0.24561,56.69
596,2020-11-06 00:00:00,0.1091,29.0435,15579.92,2.5349,5.3597,455.91,12.171,63.2,15.712,0.02616,0.08388,0.25863,61.57
597,2020-11-07 00:00:00,0.10128,27.7651,14818.3,2.4971,5.0771,435.21,11.766,58.9,14.813,0.02486,0.07952,0.2491,57.4
598,2020-11-08 00:00:00,0.10655,28.4101,15475.1,2.5361,5.1801,454.3,12.71,61.02,15.45,0.02535,0.0815,0.25374,60.61
599,2020-11-09 00:00:00,0.10561,28.0941,15328.41,2.4975,5.0283,444.32,12.508,59.23,15.378,0.02479,0.0797,0.25059,58.42
600,2020-11-10 00:00:00,0.1059,28.2188,15297.21,2.498,5.1324,450.34,13.018,57.93,15.585,0.02483,0.07967,0.2538,59.06
601,2020-11-11 00:00:00,0.10599,28.016,15684.24,2.4982,5.0917,463.09,12.757,59.27,15.391,0.02498,0.08039,0.25581,58.92
602,2020-11-12 00:00:00,0.1046,27.6874,16291.86,2.4632,5.0448,462.39,12.405,60.72,15.456,0.0249,0.08069,0.2549,62.99
603,2020-11-13 00:00:00,0.10629,28.1974,16320.7,2.5982,5.1344,476.43,12.867,65.96,16.007,0.0254,0.08249,0.2659,65.8
604,2020-11-14 00:00:00,0.10411,27.9311,16070.45,2.5359,5.0333,460.89,12.565,63.85,15.684,0.02513,0.08094,0.26824,63.9
605,2020-11-15 00:00:00,0.10046,27.6786,15957.0,2.4961,5.0241,448.08,12.121,62.28,15.317,0.02533,0.08009,0.26954,61.16
606,2020-11-16 00:00:00,0.10387,27.9451,16713.57,2.583,5.395,460.55,12.628,73.84,15.72,0.02549,0.0825,0.28813,64.55
607,2020-11-17 00:00:00,0.10947,28.5552,17659.38,2.7162,5.7751,482.15,13.427,76.32,16.15,0.02649,0.0865,0.30247,66.82
608,2020-11-18 00:00:00,0.10658,28.0931,17776.12,2.6371,6.0431,478.41,13.573,73.42,15.718,0.02678,0.08365,0.29335,63.17
609,2020-11-19 00:00:00,0.1059,28.1387,17802.82,2.6363,5.9188,471.25,13.62,81.53,16.095,0.02581,0.08401,0.30358,62.38
610,2020-11-20 00:00:00,0.11828,28.9715,18655.67,2.7798,6.0635,510.12,14.106,82.53,16.444,0.02629,0.08853,0.32991,63.23
611,2020-11-21 00:00:00,0.13334,30.5161,18703.8,3.2306,6.5853,552.35,15.477,87.14,18.32,0.03057,0.109,0.46283,72.62
612,2020-11-22 00:00:00,0.14599,30.0226,18414.43,3.0633,6.0316,560.03,14.528,82.87,17.18,0.02875,0.10426,0.44611,68.79
613,2020-11-23 00:00:00,0.15445,30.995,18368.0,3.3789,6.5685,608.58,15.279,89.03,19.093,0.03174,0.13231,0.61579,79.52
614,2020-11-24 00:00:00,0.16721,33.9407,19160.01,3.5987,7.2767,604.97,15.694,89.25,20.499,0.03523,0.19571,0.694,86.8
615,2020-11-25 00:00:00,0.15473,31.2953,18719.11,3.4247,6.95,569.5,14.226,81.75,19.711,0.03304,0.19295,0.63022,78.15
616,2020-11-26 00:00:00,0.13843,28.2356,17149.47,2.9522,6.1404,519.83,12.6,71.0,17.192,0.02942,0.16835,0.53654,70.16
617,2020-11-27 00:00:00,0.14178,28.4606,17139.52,2.8734,6.2115,518.68,12.51,69.15,17.12,0.02938,0.20699,0.5623,69.5
618,2020-11-28 00:00:00,0.16489,29.1766,17719.85,2.9982,6.3268,537.52,13.09,72.7,17.533,0.03047,0.20021,0.62579,75.31
619,2020-11-29 00:00:00,0.16663,30.1045,18184.99,3.0311,6.3926,576.3,13.395,78.91,17.684,0.03072,0.19423,0.60543,75.06
620,2020-11-30 00:00:00,0.17204,31.4935,19695.87,3.2615,6.7458,616.66,14.284,87.65,18.577,0.03236,0.20295,0.66417,78.91
621,2020-12-01 00:00:00,0.15562,30.1996,18764.96,2.9942,6.1466,585.26,13.358,85.08,17.53,0.03024,0.18382,0.61088,74.82
622,2020-12-02 00:00:00,0.15845,30.2875,19204.09,3.0565,6.2376,596.89,13.995,88.9,18.026,0.03118,0.18514,0.62972,76.66
623,2020-12-03 00:00:00,0.16398,30.7065,19421.9,3.0803,6.587,615.85,13.985,89.0,18.853,0.03166,0.18436,0.63046,75.69
624,2020-12-04 00:00:00,0.14781,29.0231,18650.52,2.8456,5.9515,567.24,12.689,79.52,17.298,0.02947,0.16154,0.55367,69.01
625,2020-12-05 00:00:00,0.15993,29.728,19147.66,3.0079,6.1922,596.8,13.177,83.14,17.975,0.03056,0.1717,0.58517,71.83
626,2020-12-06 00:00:00,0.15873,29.5026,19359.4,2.9969,6.1708,601.54,13.519,83.55,17.89,0.03091,0.17593,0.62107,74.61
627,2020-12-07 00:00:00,0.15401,29.37,19166.9,2.9491,6.1525,591.28,13.082,83.37,17.442,0.03029,0.16804,0.60818,75.57
628,2020-12-08 00:00:00,0.1412,27.6705,18324.11,2.803,5.7707,554.94,12.135,76.76,16.456,0.0279,0.15263,0.5589,69.61
629,2020-12-09 00:00:00,0.14796,28.1452,18541.28,2.8085,6.0625,573.09,12.617,77.41,16.899,0.0287,0.17206,0.58265,69.38
630,2020-12-10 00:00:00,0.14188,27.6926,18254.63,2.7401,5.8918,558.99,11.916,74.7,16.238,0.02811,0.16073,0.57267,65.96
631,2020-12-11 00:00:00,0.13926,27.3419,18036.53,2.6938,5.7895,544.43,11.644,72.2,15.898,0.02778,0.15077,0.54945,63.71
632,2020-12-12 00:00:00,0.14438,28.1603,18808.69,2.7672,5.971,568.04,12.228,76.67,16.463,0.02855,0.15888,0.50658,65.95
633,2020-12-13 00:00:00,0.15406,29.1571,19174.99,2.8507,6.1209,590.7,12.941,82.28,17.261,0.02921,0.1761,0.51365,68.25
634,2020-12-14 00:00:00,0.15877,30.0338,19273.14,2.847,6.0388,586.29,12.858,82.35,17.398,0.0291,0.1702,0.4974,68.0
635,2020-12-15 00:00:00,0.15381,29.5053,19426.43,2.8615,6.0499,588.64,12.692,81.32,17.103,0.02918,0.1661,0.46793,67.63
636,2020-12-16 00:00:00,0.16814,30.5577,21335.52,3.102,6.4654,637.18,13.498,92.94,17.952,0.03145,0.19321,0.56941,73.21
637,2020-12-17 00:00:00,0.16336,30.2255,22797.16,3.0416,6.4786,642.7,13.457,101.01,17.773,0.03072,0.18612,0.5769,74.28
638,2020-12-18 00:00:00,0.16502,30.9882,23107.39,3.0594,6.3915,653.85,13.517,109.34,17.918,0.03109,0.18525,0.58337,73.89
639,2020-12-19 00:00:00,0.16433,33.3167,23821.61,3.0535,6.4149,658.03,13.486,119.85,17.835,0.03124,0.18139,0.57666,73.5
640,2020-12-20 00:00:00,0.16201,34.3148,23455.52,3.1361,6.4949,638.18,13.064,114.58,17.541,0.03122,0.17666,0.55586,73.69
641,2020-12-21 00:00:00,0.15278,32.05,22719.71,2.9288,6.1075,607.58,12.317,104.45,16.514,0.02926,0.16519,0.51445,67.77
642,2020-12-22 00:00:00,0.15646,33.5151,23810.79,2.898,6.1198,636.45,12.788,114.32,16.516,0.02885,0.16212,0.44642,67.64
643,2020-12-23 00:00:00,0.13635,31.1843,23232.76,2.3148,5.099,585.56,10.972,102.45,13.456,0.0248,0.12661,0.2605,55.42
644,2020-12-24 00:00:00,0.15304,32.4895,23729.2,2.6682,5.6031,612.31,11.563,111.13,15.269,0.02769,0.15818,0.33863,62.1
645,2020-12-25 00:00:00,0.15761,33.1996,24712.47,2.6661,5.7568,626.82,11.56,127.78,15.173,0.02854,0.15238,0.31768,64.27
646,2020-12-26 00:00:00,0.15839,33.6361,26493.39,2.6128,5.8379,637.44,10.98,129.61,14.984,0.0278,0.14673,0.29481,66.56
647,2020-12-27 00:00:00,0.15467,33.674,26281.66,2.7167,5.8101,685.11,12.169,127.88,15.112,0.02889,0.14527,0.28407,66.97
648,2020-12-28 00:00:00,0.17627,35.951,27079.41,2.7638,5.9188,730.41,12.62,129.83,15.63,0.02959,0.14448,0.24845,69.04
649,2020-12-29 00:00:00,0.19067,39.0667,27385.0,2.6391,5.719,732.0,11.781,128.8,15.054,0.02767,0.13831,0.22142,65.33
650,2020-12-30 00:00:00,0.18389,38.1558,28875.54,2.6123,5.6799,752.17,11.248,130.05,14.722,0.02695,0.13175,0.21138,64.09
651,2020-12-31 00:00:00,0.18134,37.3588,28923.63,2.5911,5.6562,736.42,11.244,124.21,14.256,0.02677,0.12762,0.21959,63.91
652,2021-01-01 00:00:00,0.17509,37.7762,29331.69,2.6378,5.6938,728.91,11.869,126.24,14.461,0.02685,0.13207,0.23746,56.6
653,2021-01-02 00:00:00,0.17742,38.2331,32178.33,2.6321,5.7763,774.56,12.226,136.96,14.426,0.02721,0.12751,0.22064,57.46
654,2021-01-03 00:00:00,0.20615,41.2575,33000.05,2.7985,6.5678,978.28,13.719,161.24,16.024,0.02949,0.13653,0.2254,59.35
655,2021-01-04 00:00:00,0.22528,41.1333,31988.71,2.8191,7.0374,1041.43,13.611,155.34,16.372,0.03095,0.16404,0.23565,60.34
656,2021-01-05 00:00:00,0.25873,41.8219,33949.53,2.8862,7.271,1099.56,14.531,158.43,16.868,0.02852,0.19291,0.22573,59.64
657,2021-01-06 00:00:00,0.33309,42.2417,36769.36,3.3711,7.5723,1208.42,17.29,168.92,19.535,0.03046,0.33938,0.24854,63.92
658,2021-01-07 00:00:00,0.29928,43.5728,39432.28,3.1943,7.2142,1224.87,15.989,169.35,20.889,0.03095,0.31124,0.32389,67.75
659,2021-01-08 00:00:00,0.30389,42.356,40582.81,3.1094,6.9565,1216.93,15.251,172.19,19.724,0.0304,0.297,0.32032,68.59
660,2021-01-09 00:00:00,0.33062,43.8479,40088.22,3.6145,7.763,1276.0,17.589,177.26,21.338,0.03382,0.31054,0.32419,78.44
661,2021-01-10 00:00:00,0.30153,42.4031,38150.02,3.0552,8.8346,1254.25,16.228,170.07,24.921,0.03275,0.2845,0.31491,96.37
662,2021-01-11 00:00:00,0.2757,38.1674,35404.47,2.6663,7.2221,1087.01,14.657,138.87,23.658,0.02897,0.27119,0.28743,88.24
663,2021-01-12 00:00:00,0.28888,38.2541,34051.24,2.5969,7.0544,1050.16,13.982,133.42,22.148,0.02865,0.27993,0.29254,99.72
664,2021-01-13 00:00:00,0.3123,40.1114,37371.38,2.767,7.595,1129.89,15.952,147.38,23.229,0.03079,0.30356,0.30582,117.35
665,2021-01-14 00:00:00,0.31201,41.8723,39144.5,2.8089,7.788,1231.62,18.023,152.5,23.104,0.03014,0.3035,0.29642,111.71
666,2021-01-15 00:00:00,0.30188,40.8668,36742.22,2.7566,7.567,1168.53,20.766,143.65,23.493,0.02972,0.28374,0.27991,103.25
667,2021-01-16 00:00:00,0.35071,43.142,35994.98,2.777,7.7799,1227.83,20.13,143.52,23.58,0.03008,0.29075,0.27924,108.08
668,2021-01-17 00:00:00,0.38081,45.8675,35828.61,2.764,7.684,1232.45,23.286,142.8,23.841,0.0302,0.3038,0.27746,102.25
669,2021-01-18 00:00:00,0.37123,45.3412,36631.27,2.8144,7.7078,1258.45,22.069,151.96,27.055,0.03164,0.30544,0.28528,103.98
670,2021-01-19 00:00:00,0.3672,42.5241,35891.49,2.7895,7.8177,1365.36,20.585,151.86,26.273,0.03063,0.29748,0.29396,102.42
671,2021-01-20 00:00:00,0.37532,42.6069,35468.23,2.7756,7.9,1376.99,21.867,149.69,26.072,0.03046,0.29358,0.29539,98.99
672,2021-01-21 00:00:00,0.30785,38.6343,30850.13,2.5451,7.1346,1110.96,18.441,129.72,22.096,0.02762,0.2514,0.26802,82.92
673,2021-01-22 00:00:00,0.34867,40.8936,32945.17,2.6208,7.4292,1232.62,21.578,137.66,23.469,0.02857,0.26941,0.27217,86.94
674,2021-01-23 00:00:00,0.34583,40.9109,32078.0,2.7028,7.4488,1233.6,24.824,137.67,24.425,0.02925,0.26977,0.27167,85.95
675,2021-01-24 00:00:00,0.35345,41.8263,32259.9,2.7135,7.6294,1392.51,24.831,141.01,24.401,0.02999,0.27138,0.27339,90.0
676,2021-01-25 00:00:00,0.34308,41.8347,32254.2,2.6481,7.4976,1317.88,23.367,137.07,23.313,0.02949,0.26102,0.26757,87.89
677,2021-01-26 00:00:00,0.3433,41.8396,32467.77,2.6278,7.4342,1365.97,23.132,134.67,23.158,0.02949,0.26144,0.26834,89.26
678,2021-01-27 00:00:00,0.31144,40.8826,30366.15,2.5001,6.8713,1239.03,20.989,122.44,21.033,0.02823,0.23779,0.25039,78.41
679,2021-01-28 00:00:00,0.34409,42.5254,33364.86,2.709,7.6533,1329.69,23.02,133.27,22.245,0.02955,0.29306,0.26407,86.82
680,2021-01-29 00:00:00,0.34752,42.8618,34252.2,2.7232,7.6132,1379.5,22.781,134.65,22.549,0.03335,0.29322,0.2829,85.49
681,2021-01-30 00:00:00,0.364,44.7849,34262.88,2.9319,7.5859,1378.05,23.699,133.36,22.864,0.03216,0.32791,0.44372,84.51
682,2021-01-31 00:00:00,0.34475,44.3292,33092.98,2.9297,7.4155,1312.55,22.609,129.36,22.276,0.03154,0.30704,0.49507,85.65
683,2021-02-01 00:00:00,0.40876,51.4781,33526.37,3.055,7.5241,1374.17,22.928,132.0,23.119,0.03295,0.32323,0.37106,88.69
684,2021-02-02 00:00:00,0.42498,51.0071,35466.24,2.9979,7.7835,1511.87,23.725,141.98,23.74,0.03317,0.33932,0.37254,92.37
685,2021-02-03 00:00:00,0.44189,52.12,37618.87,3.0665,7.9413,1664.49,25.131,155.93,24.662,0.03452,0.3467,0.39721,95.23
686,2021-02-04 00:00:00,0.43934,55.9599,36936.66,3.0226,7.6584,1595.67,24.519,145.07,23.75,0.0331,0.32569,0.44545,90.0
687,2021-02-05 00:00:00,0.53917,67.7005,38290.24,3.3128,8.5174,1719.19,26.352,155.05,26.07,0.03624,0.35155,0.45219,96.44
688,2021-02-06 00:00:00,0.63444,72.8356,39186.94,3.2092,8.7691,1676.35,25.102,155.57,24.834,0.03507,0.37739,0.44307,94.24
689,2021-02-07 00:00:00,0.66109,68.3542,38795.69,3.44,8.2787,1611.62,24.777,150.76,24.526,0.03597,0.3854,0.41849,92.3
690,2021-02-08 00:00:00,0.67638,79.8374,46374.87,3.5937,8.6941,1750.15,25.465,167.28,27.38,0.04042,0.3966,0.45099,98.01
691,2021-02-09 00:00:00,0.70562,107.3469,46420.42,4.1631,9.578,1769.13,27.667,181.49,31.065,0.04608,0.40022,0.47636,108.77
692,2021-02-10 00:00:00,0.93966,128.9711,44807.58,4.126,10.3754,1740.78,26.853,181.56,33.39,0.04629,0.41495,0.50429,116.41
693,2021-02-11 00:00:00,0.92796,124.085,47969.51,4.5833,11.7205,1785.62,27.895,183.62,36.297,0.05681,0.45604,0.52806,142.34
694,2021-02-12 00:00:00,0.92426,136.6139,47287.6,4.7489,11.9265,1840.26,30.713,196.69,37.572,0.05515,0.52853,0.609,142.79
695,2021-02-13 00:00:00,0.91299,133.3496,47153.69,5.5562,16.6377,1814.96,34.316,225.76,42.415,0.05995,0.56456,0.63309,176.11
696,2021-02-14 00:00:00,0.84364,135.8623,48577.79,5.0667,16.072,1800.42,33.215,213.49,43.942,0.05519,0.51591,0.59211,156.33
697,2021-02-15 00:00:00,0.86143,130.303,47911.1,4.7148,14.6826,1779.25,32.683,207.83,41.575,0.05079,0.49474,0.54976,158.61
698,2021-02-16 00:00:00,0.87,130.183,49133.45,4.6447,14.3907,1781.99,32.004,210.26,40.945,0.05202,0.48534,0.51995,155.68
699,2021-02-17 00:00:00,0.89206,165.3233,52119.71,4.8441,15.3015,1849.88,32.289,237.49,42.551,0.05256,0.49737,0.53467,168.37
700,2021-02-18 00:00:00,0.91442,195.6,51552.6,4.8146,14.9458,1939.61,32.524,226.59,43.783,0.05492,0.49656,0.53204,169.25
701,2021-02-19 00:00:00,0.92581,333.111,55906.0,5.2267,15.3876,1955.0,34.766,236.5,47.847,0.06073,0.51278,0.56465,180.19
702,2021-02-20 00:00:00,1.11568,253.0,55841.19,4.839,15.0833,1913.0,33.977,226.65,43.866,0.05773,0.48613,0.51167,164.09
703,2021-02-21 00:00:00,1.09894,295.2597,57408.57,5.1008,15.669,1933.53,34.13,227.13,54.9,0.05935,0.49601,0.54468,161.87
704,2021-02-22 00:00:00,1.09703,267.5147,54087.67,4.6877,13.9359,1777.58,31.486,208.32,46.879,0.05425,0.46363,0.56646,144.39
705,2021-02-23 00:00:00,0.96197,231.3646,48891.0,3.8521,11.3651,1577.89,25.986,177.34,38.65,0.04501,0.38652,0.47579,127.13
706,2021-02-24 00:00:00,1.04902,254.5056,49676.2,3.8892,11.8729,1623.39,28.101,181.43,40.619,0.048,0.40538,0.4686,130.96
707,2021-02-25 00:00:00,1.07691,234.9146,47073.73,3.6711,11.039,1481.75,24.721,179.36,38.541,0.0452,0.38022,0.43601,121.25
708,2021-02-26 00:00:00,1.24303,221.717,46276.87,3.5477,10.7153,1444.59,25.196,170.25,37.68,0.04517,0.4003,0.42788,118.23
709,2021-02-27 00:00:00,1.31402,225.3853,46106.43,3.6715,11.0991,1458.13,26.193,171.76,37.28,0.04652,0.43792,0.43589,119.78
710,2021-02-28 00:00:00,1.31203,210.2138,45135.66,3.4765,10.3656,1419.18,24.714,165.22,35.261,0.04562,0.40587,0.41565,111.31
711,2021-03-01 00:00:00,1.29627,254.9637,49587.03,3.7049,11.0783,1569.86,27.735,175.89,38.12,0.04784,0.43069,0.44537,124.4
712,2021-03-02 00:00:00,1.2228,239.6841,48440.65,3.671,10.9081,1486.78,28.51,179.08,37.733,0.04687,0.41856,0.4357,120.51
713,2021-03-03 00:00:00,1.21311,240.5701,50349.37,3.8258,11.2516,1567.69,29.854,187.64,39.6,0.04883,0.42052,0.44846,126.69
714,2021-03-04 00:00:00,1.11239,229.6369,48374.09,3.7483,11.0004,1539.23,27.721,180.67,37.827,0.05142,0.41182,0.48096,122.03
715,2021-03-05 00:00:00,1.15908,225.4714,48751.71,3.6904,10.9437,1528.31,27.862,180.23,37.408,0.05019,0.40483,0.45457,121.12
716,2021-03-06 00:00:00,1.129,226.3814,48882.2,3.7207,11.1134,1650.35,28.166,182.85,38.079,0.05015,0.40142,0.46285,125.19
717,2021-03-07 00:00:00,1.13042,240.11,50971.75,3.831,11.5466,1726.16,28.603,190.75,39.279,0.05173,0.41265,0.46558,130.08
718,2021-03-08 00:00:00,1.11848,240.5509,52375.17,3.8981,11.7082,1833.18,31.892,191.85,40.113,0.05307,0.41821,0.47412,129.55
719,2021-03-09 00:00:00,1.1972,293.2052,54884.5,4.1673,12.3956,1870.51,31.539,203.81,42.587,0.0532,0.43186,0.4849,137.69
720,2021-03-10 00:00:00,1.13261,278.4499,55851.59,3.991,11.958,1795.12,29.919,200.29,40.867,0.05142,0.40889,0.46155,139.82
721,2021-03-11 00:00:00,1.1243,290.0301,57773.16,3.9532,12.2593,1825.78,30.175,201.36,41.937,0.05151,0.40564,0.45187,151.86
722,2021-03-12 00:00:00,1.03207,263.2201,57221.72,3.7828,11.9365,1766.1,28.393,220.84,39.895,0.04997,0.38657,0.43934,145.36
723,2021-03-13 00:00:00,1.1,276.2822,61188.39,4.2816,13.7733,1922.35,29.8,226.06,42.044,0.05291,0.40661,0.45787,156.12
724,2021-03-14 00:00:00,1.05243,263.238,58968.31,3.9256,12.7214,1848.1,28.57,213.94,39.616,0.05105,0.38831,0.43905,143.18
725,2021-03-15 00:00:00,1.03103,254.5144,55605.2,3.8169,12.156,1793.48,27.525,200.59,38.597,0.05069,0.38429,0.43574,135.1
726,2021-03-16 00:00:00,1.24924,258.5352,56900.75,4.0661,12.4297,1805.12,27.947,201.6,40.793,0.05237,0.39563,0.46024,139.41
727,2021-03-17 00:00:00,1.377,269.7896,58912.97,4.0867,12.5671,1823.58,31.095,205.98,46.428,0.05483,0.40268,0.4698,146.02
728,2021-03-18 00:00:00,1.22925,261.4816,57648.16,4.1434,12.169,1776.08,29.444,199.7,43.643,0.05329,0.39439,0.46893,142.97
729,2021-03-19 00:00:00,1.29474,262.935,58030.01,4.1375,12.2569,1809.1,29.806,199.96,44.023,0.05862,0.39486,0.46651,150.31
730,2021-03-20 00:00:00,1.20046,264.3023,58102.28,4.3278,12.3108,1806.1,29.687,200.17,43.08,0.0609,0.41577,0.52613,155.03
731,2021-03-21 00:00:00,1.18561,264.6513,57351.56,4.1536,11.9811,1782.98,29.25,195.31,42.421,0.06337,0.40347,0.51651,148.18
732,2021-03-22 00:00:00,1.1015,254.7976,54083.25,4.0777,11.6556,1680.97,27.286,185.67,40.695,0.05927,0.39238,0.5441,139.53
733,2021-03-23 00:00:00,1.11639,255.4646,54340.89,4.0899,12.2413,1668.08,26.802,185.83,41.081,0.05852,0.39518,0.5498,136.02
734,2021-03-24 00:00:00,1.06902,248.5236,52303.65,3.6938,11.292,1581.84,24.872,176.05,39.529,0.05568,0.36153,0.48021,127.67
735,2021-03-25 00:00:00,1.0956,233.9466,51293.78,3.6745,11.0876,1585.74,25.561,171.53,38.632,0.05528,0.36112,0.51058,123.02
736,2021-03-26 00:00:00,1.2142,255.2105,55025.59,4.1849,11.7593,1698.84,27.422,183.45,41.652,0.06464,0.3846,0.56357,133.46
737,2021-03-27 00:00:00,1.17678,269.2234,55817.14,4.0912,11.7927,1712.63,26.913,184.06,41.106,0.0636,0.38185,0.54752,133.62
738,2021-03-28 00:00:00,1.18983,268.4263,55777.63,4.1106,11.8644,1687.01,26.687,184.24,44.763,0.06362,0.39755,0.54552,144.87
739,2021-03-29 00:00:00,1.20239,275.2991,57635.47,4.2785,12.6381,1816.74,28.06,193.73,45.499,0.06475,0.40446,0.56538,149.18
740,2021-03-30 00:00:00,1.21189,311.2962,58746.57,4.3361,13.016,1840.46,27.865,195.74,44.947,0.06598,0.40076,0.5621,154.6
741,2021-03-31 00:00:00,1.19191,302.3724,58740.55,4.8021,14.1287,1919.37,29.479,196.7,50.778,0.09296,0.4056,0.56982,158.22
742,2021-04-01 00:00:00,1.18377,334.7991,58720.44,5.5947,14.315,1968.05,30.107,202.86,52.326,0.08543,0.4243,0.57087,165.53
743,2021-04-02 00:00:00,1.18998,338.2932,58950.01,6.2557,15.2454,2133.69,32.552,211.46,52.958,0.09232,0.43897,0.60701,169.52
744,2021-04-03 00:00:00,1.16238,321.9497,57051.94,5.4107,13.571,2008.52,29.322,195.23,50.709,0.10143,0.40809,0.57831,171.61
745,2021-04-04 00:00:00,1.18206,348.8617,58202.01,6.28,14.5489,2075.69,30.791,202.21,54.567,0.12761,0.42851,0.635,187.14
746,2021-04-05 00:00:00,1.2118,368.0263,59129.99,6.6959,16.0744,2107.38,32.459,221.48,59.068,0.13655,0.53706,0.91584,197.13
747,2021-04-06 00:00:00,1.252,403.3648,57991.15,6.6436,17.7329,2112.21,34.775,237.04,63.036,0.12401,0.54206,1.09663,191.11
748,2021-04-07 00:00:00,1.17359,375.5538,55953.45,5.8824,19.1937,1963.47,31.149,219.05,59.778,0.11045,0.47257,0.91542,171.26
749,2021-04-08 00:00:00,1.21926,418.7048,58077.52,6.442,19.6292,2080.46,32.821,226.11,63.351,0.12349,0.505,1.05599,184.74
750,2021-04-09 00:00:00,1.20201,453.9937,58142.54,6.2072,18.7707,2066.87,31.639,221.12,60.801,0.11584,0.48607,1.01721,194.65
751,2021-04-10 00:00:00,1.21747,471.2975,59769.13,6.6137,20.4439,2133.49,31.95,256.34,61.685,0.1263,0.56192,1.3728,206.15
752,2021-04-11 00:00:00,1.26355,525.9275,60002.43,6.7266,20.3709,2151.36,33.964,252.31,63.922,0.12214,0.5844,1.35118,222.31
753,2021-04-12 00:00:00,1.31431,596.7104,59860.0,6.4775,19.5225,2137.69,33.168,244.42,64.65,0.12874,0.59051,1.46843,221.39
754,2021-04-13 00:00:00,1.41246,551.6442,63575.0,7.3816,21.2069,2299.19,35.592,267.59,66.587,0.14622,0.65701,1.79611,225.98
